,code_bss,bss_id,date_mesure,niveau_nappe_eau,mode_obtention,nom_producteur
7947,10906X0039/C2-1,BSS002MNYD,2023-12-03,101.44,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7948,10906X0039/C2-1,BSS002MNYD,2023-12-04,101.4,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7949,10906X0039/C2-1,BSS002MNYD,2023-12-05,101.36,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7950,10906X0039/C2-1,BSS002MNYD,2023-12-06,101.33,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7951,10906X0039/C2-1,BSS002MNYD,2023-12-07,101.31,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7952,10906X0039/C2-1,BSS002MNYD,2023-12-08,101.28,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7953,10906X0039/C2-1,BSS002MNYD,2023-12-09,101.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7954,10906X0039/C2-1,BSS002MNYD,2023-12-10,101.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7955,10906X0039/C2-1,BSS002MNYD,2023-12-11,101.21,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7956,10906X0039/C2-1,BSS002MNYD,2023-12-12,101.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7957,10906X0039/C2-1,BSS002MNYD,2023-12-13,101.4,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7958,10906X0039/C2-1,BSS002MNYD,2023-12-14,101.5,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7959,10906X0039/C2-1,BSS002MNYD,2023-12-15,101.41,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7960,10906X0039/C2-1,BSS002MNYD,2023-12-16,101.28,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7961,10906X0039/C2-1,BSS002MNYD,2023-12-17,101.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7962,10906X0039/C2-1,BSS002MNYD,2023-12-18,101.21,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7963,10906X0039/C2-1,BSS002MNYD,2023-12-19,101.54,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7964,10906X0039/C2-1,BSS002MNYD,2023-12-20,101.6,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7965,10906X0039/C2-1,BSS002MNYD,2023-12-21,101.47,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7966,10906X0039/C2-1,BSS002MNYD,2023-12-22,101.34,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7967,10906X0039/C2-1,BSS002MNYD,2023-12-23,101.26,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7968,10906X0039/C2-1,BSS002MNYD,2023-12-24,101.19,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7969,10906X0039/C2-1,BSS002MNYD,2023-12-25,101.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7970,10906X0039/C2-1,BSS002MNYD,2023-12-26,101.15,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7971,10906X0039/C2-1,BSS002MNYD,2023-12-27,101.19,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7972,10906X0039/C2-1,BSS002MNYD,2023-12-28,101.21,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7973,10906X0039/C2-1,BSS002MNYD,2023-12-29,101.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7974,10906X0039/C2-1,BSS002MNYD,2023-12-30,101.19,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7975,10906X0039/C2-1,BSS002MNYD,2023-12-31,101.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7976,10906X0039/C2-1,BSS002MNYD,2024-01-01,101.14,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7977,10906X0039/C2-1,BSS002MNYD,2024-01-02,101.13,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7978,10906X0039/C2-1,BSS002MNYD,2024-01-03,101.12,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7979,10906X0039/C2-1,BSS002MNYD,2024-01-04,101.1,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7980,10906X0039/C2-1,BSS002MNYD,2024-01-05,101.08,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7981,10906X0039/C2-1,BSS002MNYD,2024-01-06,101.06,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7982,10906X0039/C2-1,BSS002MNYD,2024-01-07,101.07,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7983,10906X0039/C2-1,BSS002MNYD,2024-01-08,101.12,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7984,10906X0039/C2-1,BSS002MNYD,2024-01-09,101.12,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7985,10906X0039/C2-1,BSS002MNYD,2024-01-10,101.11,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7986,10906X0039/C2-1,BSS002MNYD,2024-01-11,101.1,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7987,10906X0039/C2-1,BSS002MNYD,2024-01-12,101.08,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7988,10906X0039/C2-1,BSS002MNYD,2024-01-13,101.07,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7989,10906X0039/C2-1,BSS002MNYD,2024-01-14,101.06,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7990,10906X0039/C2-1,BSS002MNYD,2024-01-15,101.06,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7991,10906X0039/C2-1,BSS002MNYD,2024-01-16,101.13,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7992,10906X0039/C2-1,BSS002MNYD,2024-01-17,101.26,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7993,10906X0039/C2-1,BSS002MNYD,2024-01-18,101.36,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7994,10906X0039/C2-1,BSS002MNYD,2024-01-19,101.35,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7995,10906X0039/C2-1,BSS002MNYD,2024-01-20,101.3,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7996,10906X0039/C2-1,BSS002MNYD,2024-01-21,101.24,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7997,10906X0039/C2-1,BSS002MNYD,2024-01-22,101.18,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7998,10906X0039/C2-1,BSS002MNYD,2024-01-23,101.18,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
7999,10906X0039/C2-1,BSS002MNYD,2024-01-24,101.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8000,10906X0039/C2-1,BSS002MNYD,2024-01-25,101.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8001,10906X0039/C2-1,BSS002MNYD,2024-01-26,101.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8002,10906X0039/C2-1,BSS002MNYD,2024-01-27,101.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8003,10906X0039/C2-1,BSS002MNYD,2024-01-28,101.18,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8004,10906X0039/C2-1,BSS002MNYD,2024-01-29,101.14,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8005,10906X0039/C2-1,BSS002MNYD,2024-01-30,101.1,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8006,10906X0039/C2-1,BSS002MNYD,2024-01-31,101.06,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8007,10906X0039/C2-1,BSS002MNYD,2024-02-01,101.03,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8008,10906X0039/C2-1,BSS002MNYD,2024-02-02,101.01,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8009,10906X0039/C2-1,BSS002MNYD,2024-02-03,100.98,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8010,10906X0039/C2-1,BSS002MNYD,2024-02-04,101.02,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8011,10906X0039/C2-1,BSS002MNYD,2024-02-05,101.1,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8012,10906X0039/C2-1,BSS002MNYD,2024-02-06,101.21,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8013,10906X0039/C2-1,BSS002MNYD,2024-02-07,101.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8014,10906X0039/C2-1,BSS002MNYD,2024-02-08,101.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8015,10906X0039/C2-1,BSS002MNYD,2024-02-09,101.18,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8016,10906X0039/C2-1,BSS002MNYD,2024-02-10,101.13,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8017,10906X0039/C2-1,BSS002MNYD,2024-02-11,101.09,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8018,10906X0039/C2-1,BSS002MNYD,2024-02-12,101.15,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8019,10906X0039/C2-1,BSS002MNYD,2024-02-13,101.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8020,10906X0039/C2-1,BSS002MNYD,2024-02-14,101.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8021,10906X0039/C2-1,BSS002MNYD,2024-02-15,101.15,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8022,10906X0039/C2-1,BSS002MNYD,2024-02-16,101.09,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8023,10906X0039/C2-1,BSS002MNYD,2024-02-17,101.03,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8024,10906X0039/C2-1,BSS002MNYD,2024-02-18,100.97,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8025,10906X0039/C2-1,BSS002MNYD,2024-02-19,100.92,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8026,10906X0039/C2-1,BSS002MNYD,2024-02-20,100.88,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8027,10906X0039/C2-1,BSS002MNYD,2024-02-21,100.83,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8028,10906X0039/C2-1,BSS002MNYD,2024-02-22,100.79,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8029,10906X0039/C2-1,BSS002MNYD,2024-02-23,100.75,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8030,10906X0039/C2-1,BSS002MNYD,2024-02-24,100.71,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8031,10906X0039/C2-1,BSS002MNYD,2024-02-25,100.71,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8032,10906X0039/C2-1,BSS002MNYD,2024-02-26,100.71,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8033,10906X0039/C2-1,BSS002MNYD,2024-02-27,100.69,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8034,10906X0039/C2-1,BSS002MNYD,2024-02-28,100.66,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8035,10906X0039/C2-1,BSS002MNYD,2024-02-29,100.63,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8036,10906X0039/C2-1,BSS002MNYD,2024-03-01,100.61,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8037,10906X0039/C2-1,BSS002MNYD,2024-03-02,100.58,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8038,10906X0039/C2-1,BSS002MNYD,2024-03-03,100.55,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8039,10906X0039/C2-1,BSS002MNYD,2024-03-04,100.56,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8040,10906X0039/C2-1,BSS002MNYD,2024-03-05,100.62,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8041,10906X0039/C2-1,BSS002MNYD,2024-03-06,100.66,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8042,10906X0039/C2-1,BSS002MNYD,2024-03-07,100.65,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8043,10906X0039/C2-1,BSS002MNYD,2024-03-08,100.6,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8044,10906X0039/C2-1,BSS002MNYD,2024-03-09,100.54,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8045,10906X0039/C2-1,BSS002MNYD,2024-03-10,100.5,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8046,10906X0039/C2-1,BSS002MNYD,2024-03-11,100.45,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8047,10906X0039/C2-1,BSS002MNYD,2024-03-12,100.42,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8048,10906X0039/C2-1,BSS002MNYD,2024-03-13,100.43,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8049,10906X0039/C2-1,BSS002MNYD,2024-03-14,100.51,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8050,10906X0039/C2-1,BSS002MNYD,2024-03-15,100.56,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8051,10906X0039/C2-1,BSS002MNYD,2024-03-16,100.56,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8052,10906X0039/C2-1,BSS002MNYD,2024-03-17,100.51,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8053,10906X0039/C2-1,BSS002MNYD,2024-03-18,100.44,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8054,10906X0039/C2-1,BSS002MNYD,2024-03-19,100.39,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8055,10906X0039/C2-1,BSS002MNYD,2024-03-20,100.37,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8056,10906X0039/C2-1,BSS002MNYD,2024-03-21,100.36,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8057,10906X0039/C2-1,BSS002MNYD,2024-03-22,100.33,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8058,10906X0039/C2-1,BSS002MNYD,2024-03-23,100.29,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8059,10906X0039/C2-1,BSS002MNYD,2024-03-24,100.26,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8060,10906X0039/C2-1,BSS002MNYD,2024-03-25,100.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8061,10906X0039/C2-1,BSS002MNYD,2024-03-26,100.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8062,10906X0039/C2-1,BSS002MNYD,2024-03-27,100.3,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8063,10906X0039/C2-1,BSS002MNYD,2024-03-28,100.3,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8064,10906X0039/C2-1,BSS002MNYD,2024-03-29,100.28,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8065,10906X0039/C2-1,BSS002MNYD,2024-03-30,100.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8066,10906X0039/C2-1,BSS002MNYD,2024-03-31,100.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8067,10906X0039/C2-1,BSS002MNYD,2024-04-01,100.2,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8068,10906X0039/C2-1,BSS002MNYD,2024-04-02,100.19,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8069,10906X0039/C2-1,BSS002MNYD,2024-04-03,100.17,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8070,10906X0039/C2-1,BSS002MNYD,2024-04-04,100.14,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8071,10906X0039/C2-1,BSS002MNYD,2024-04-05,100.14,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8072,10906X0039/C2-1,BSS002MNYD,2024-04-06,100.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8073,10906X0039/C2-1,BSS002MNYD,2024-04-07,100.24,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8074,10906X0039/C2-1,BSS002MNYD,2024-04-08,100.24,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8075,10906X0039/C2-1,BSS002MNYD,2024-04-09,100.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8076,10906X0039/C2-1,BSS002MNYD,2024-04-10,100.21,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8077,10906X0039/C2-1,BSS002MNYD,2024-04-11,100.2,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8078,10906X0039/C2-1,BSS002MNYD,2024-04-12,100.23,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8079,10906X0039/C2-1,BSS002MNYD,2024-04-13,100.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8080,10906X0039/C2-1,BSS002MNYD,2024-04-14,100.25,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8081,10906X0039/C2-1,BSS002MNYD,2024-04-15,100.22,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8082,10906X0039/C2-1,BSS002MNYD,2024-04-16,100.19,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8083,10906X0039/C2-1,BSS002MNYD,2024-04-17,100.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8084,10906X0039/C2-1,BSS002MNYD,2024-04-18,100.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8085,10906X0039/C2-1,BSS002MNYD,2024-04-19,100.16,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8086,10906X0039/C2-1,BSS002MNYD,2024-04-20,100.13,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8087,10906X0039/C2-1,BSS002MNYD,2024-04-21,100.18,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8088,10906X0039/C2-1,BSS002MNYD,2024-04-22,100.18,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8089,10906X0039/C2-1,BSS002MNYD,2024-04-23,100.17,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8090,10906X0039/C2-1,BSS002MNYD,2024-04-24,100.15,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8091,10906X0039/C2-1,BSS002MNYD,2024-04-25,100.12,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
8092,10906X0039/C2-1,BSS002MNYD,2024-04-26,100.1,Valeur mesurée,Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon  (20001584000016)
