,date,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,rain_sum,showers_sum,snowfall_sum,precipitation_sum,precipitation_hours,precipitation_probability_max,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,snowfall_water_equivalent_sum,pressure_msl_mean,surface_pressure_mean,visibility_mean,wind_speed_10m_mean,soil_moisture_0_to_100cm_mean,soil_temperature_0_to_100cm_mean,code_bss
2525,2023-12-01,42.685696389,2.685378283,55,12.0,8.8,9.7,4.0,2023-12-01T06:59,2023-12-01T16:16,33424.96,1705.56,,,6.1,0.0,0.0,6.1,13.0,,3.05,0.99,100,6.5,0.99,78,0.0,998.5,985.6,,14.4,0.05,14.0,10906X0039/C2-1
2526,2023-12-02,42.685696389,2.685378283,3,9.4,5.2,4.7,-0.0,2023-12-02T07:00,2023-12-02T16:16,33343.05,31334.82,,,0.0,0.0,0.0,0.0,0.0,,6.14,2.0,71,0.8,2.0,61,0.0,1012.9,999.7,,23.4,0.057,13.7,10906X0039/C2-1
2527,2023-12-03,42.685696389,2.685378283,3,12.3,1.7,8.9,-1.3,2023-12-03T07:01,2023-12-03T16:16,33265.51,31984.9,,,0.0,0.0,0.0,0.0,0.0,,8.74,1.32,21,-0.5,1.32,66,0.0,1021.0,1007.6,,8.3,0.056,13.3,10906X0039/C2-1
2528,2023-12-04,42.685696389,2.685378283,51,15.3,3.7,13.1,0.7,2023-12-04T07:02,2023-12-04T16:16,33192.34,28800.0,,,0.4,0.0,0.0,0.4,2.0,,7.19,1.07,57,2.9,1.07,72,0.0,1012.7,999.5,,6.0,0.049,13.0,10906X0039/C2-1
2529,2023-12-05,42.685696389,2.685378283,63,13.8,5.7,7.9,2.4,2023-12-05T07:03,2023-12-05T16:15,33122.65,31866.07,,,3.5,0.0,0.0,3.5,2.0,,7.46,2.05,62,1.2,2.05,58,0.0,1016.8,1003.6,,15.9,0.049,13.1,10906X0039/C2-1
2530,2023-12-06,42.685696389,2.685378283,3,12.3,2.1,8.3,-0.4,2023-12-06T07:04,2023-12-06T16:15,33056.37,28800.0,,,0.0,0.0,0.0,0.0,0.0,,7.76,1.23,40,1.9,1.23,71,0.0,1018.0,1004.7,,8.3,0.049,12.9,10906X0039/C2-1
2531,2023-12-07,42.685696389,2.685378283,51,10.6,0.7,8.2,-2.3,2023-12-07T07:05,2023-12-07T16:15,32993.58,21890.82,,,0.2,0.0,0.0,0.2,2.0,,5.63,0.72,86,3.6,0.72,85,0.0,1017.4,1004.1,,5.8,0.05,12.3,10906X0039/C2-1
2532,2023-12-08,42.685696389,2.685378283,61,13.8,7.2,8.2,5.5,2023-12-08T07:06,2023-12-08T16:15,32934.35,19654.93,,,6.4,0.0,0.0,6.4,9.0,,5.63,1.86,62,5.5,1.86,71,0.0,1014.6,1001.5,,20.9,0.055,12.7,10906X0039/C2-1
2533,2023-12-09,42.685696389,2.685378283,51,17.9,6.3,13.7,3.6,2023-12-09T07:07,2023-12-09T16:15,32878.77,3498.19,,,0.3,0.0,0.0,0.3,1.0,,2.25,1.37,81,4.1,1.37,60,0.0,1018.4,1005.3,,11.1,0.055,12.9,10906X0039/C2-1
2534,2023-12-10,42.685696389,2.685378283,3,17.2,7.1,16.0,4.0,2023-12-10T07:08,2023-12-10T16:15,32826.92,31584.16,,,0.0,0.0,0.0,0.0,0.0,,6.76,1.44,69,5.3,1.44,65,0.0,1020.7,1007.6,,8.9,0.058,13.3,10906X0039/C2-1
2535,2023-12-11,42.685696389,2.685378283,3,20.7,8.0,19.9,5.7,2023-12-11T07:09,2023-12-11T16:15,32778.88,31531.27,,,0.0,0.0,0.0,0.0,0.0,,7.44,1.43,95,7.0,1.43,69,0.0,1017.3,1004.3,,7.0,0.052,13.4,10906X0039/C2-1
2536,2023-12-12,42.685696389,2.685378283,3,19.7,7.5,18.7,5.1,2023-12-12T07:10,2023-12-12T16:15,32734.72,28963.78,,,0.0,0.0,0.0,0.0,0.0,,6.38,1.2,100,7.3,1.2,71,0.0,1012.9,999.9,,6.8,0.093,13.4,10906X0039/C2-1
2537,2023-12-13,42.685696389,2.685378283,51,15.6,9.9,11.5,3.8,2023-12-13T07:10,2023-12-13T16:15,32694.53,21980.05,,,1.5,0.0,0.0,1.5,7.0,,5.87,2.37,74,3.8,2.37,57,0.0,1009.0,996.1,,19.3,0.142,13.6,10906X0039/C2-1
2538,2023-12-14,42.685696389,2.685378283,55,10.7,8.1,4.3,0.7,2023-12-14T07:11,2023-12-14T16:16,32658.39,23853.24,,,2.6,0.0,0.0,2.6,6.0,,5.32,2.56,69,1.2,2.56,58,0.0,1021.6,1008.3,,33.1,0.144,13.3,10906X0039/C2-1
2539,2023-12-15,42.685696389,2.685378283,3,12.6,9.6,7.7,2.3,2023-12-15T07:12,2023-12-15T16:16,32626.35,23323.72,,,0.0,0.0,0.0,0.0,0.0,,4.15,2.33,64,4.1,2.33,63,0.0,1033.5,1020.2,,30.1,0.144,13.4,10906X0039/C2-1
2540,2023-12-16,42.685696389,2.685378283,2,14.4,2.8,11.0,0.2,2023-12-16T07:13,2023-12-16T16:16,32598.5,31291.4,,,0.0,0.0,0.0,0.0,0.0,,7.98,1.71,12,2.7,1.71,67,0.0,1037.4,1023.9,,15.2,0.143,13.3,10906X0039/C2-1
2541,2023-12-17,42.685696389,2.685378283,0,10.6,1.7,8.4,-1.3,2023-12-17T07:13,2023-12-17T16:16,32574.91,31249.22,,,0.0,0.0,0.0,0.0,0.0,,7.88,0.89,0,1.3,0.89,77,0.0,1038.5,1024.8,,4.3,0.143,12.5,10906X0039/C2-1
2542,2023-12-18,42.685696389,2.685378283,0,17.0,-0.2,14.6,-3.5,2023-12-18T07:14,2023-12-18T16:17,32555.65,31209.28,,,0.0,0.0,0.0,0.0,0.0,,7.89,1.32,1,-0.5,1.32,61,0.0,1034.6,1021.1,,6.0,0.143,11.8,10906X0039/C2-1
2543,2023-12-19,42.685696389,2.685378283,3,15.2,6.0,10.9,0.0,2023-12-19T07:15,2023-12-19T16:17,32540.78,31171.67,,,0.0,0.0,0.0,0.0,0.0,,7.78,2.26,28,-0.1,2.26,54,0.0,1028.0,1014.7,,20.0,0.143,12.0,10906X0039/C2-1
2544,2023-12-20,42.685696389,2.685378283,51,13.0,8.1,7.8,-0.4,2023-12-20T07:15,2023-12-20T16:17,32530.37,7318.94,,,0.7,0.0,0.0,0.7,4.0,,2.89,2.44,86,2.5,2.44,60,0.0,1023.2,1010.0,,34.0,0.142,12.2,10906X0039/C2-1
2545,2023-12-21,42.685696389,2.685378283,3,15.4,10.9,10.7,2.5,2023-12-21T07:16,2023-12-21T16:18,32524.48,16878.9,,,0.0,0.0,0.0,0.0,0.0,,3.68,3.23,98,4.6,3.23,55,0.0,1021.0,1007.9,,34.8,0.143,12.6,10906X0039/C2-1
2546,2023-12-22,42.685696389,2.685378283,51,16.1,11.5,9.1,5.0,2023-12-22T07:16,2023-12-22T16:18,32523.18,5398.45,,,0.1,0.0,0.0,0.1,1.0,,3.47,3.2,99,6.2,3.2,60,0.0,1021.8,1008.7,,39.5,0.141,13.2,10906X0039/C2-1
2547,2023-12-23,42.685696389,2.685378283,3,14.4,10.1,8.1,4.2,2023-12-23T07:17,2023-12-23T16:19,32526.51,30722.57,,,0.0,0.0,0.0,0.0,0.0,,7.2,2.57,34,4.5,2.57,62,0.0,1023.8,1010.6,,29.0,0.141,13.3,10906X0039/C2-1
2548,2023-12-24,42.685696389,2.685378283,2,16.6,7.0,13.5,3.0,2023-12-24T07:17,2023-12-24T16:19,32534.55,30352.43,,,0.0,0.0,0.0,0.0,0.0,,7.69,1.72,13,3.3,1.72,62,0.0,1023.1,1009.9,,11.9,0.14,13.1,10906X0039/C2-1
2549,2023-12-25,42.685696389,2.685378283,0,19.9,6.7,15.6,2.3,2023-12-25T07:18,2023-12-25T16:20,32547.35,31001.1,,,0.0,0.0,0.0,0.0,0.0,,8.07,2.16,0,-2.8,2.16,39,0.0,1020.8,1007.7,,9.1,0.138,12.9,10906X0039/C2-1
2550,2023-12-26,42.685696389,2.685378283,3,20.2,3.8,16.2,0.7,2023-12-26T07:18,2023-12-26T16:21,32564.84,30981.13,,,0.0,0.0,0.0,0.0,0.0,,7.71,2.09,12,-4.6,2.09,39,0.0,1021.4,1008.2,,8.5,0.137,12.8,10906X0039/C2-1
2551,2023-12-27,42.685696389,2.685378283,3,11.7,1.7,9.8,-1.8,2023-12-27T07:18,2023-12-27T16:21,32586.95,30963.19,,,0.0,0.0,0.0,0.0,0.0,,7.71,0.98,22,1.4,0.98,72,0.0,1022.9,1009.5,,5.9,0.136,12.3,10906X0039/C2-1
2552,2023-12-28,42.685696389,2.685378283,3,8.3,6.3,6.2,3.1,2023-12-28T07:18,2023-12-28T16:22,32613.6,2326.86,,,0.0,0.0,0.0,0.0,0.0,,2.73,0.55,100,4.0,0.55,79,0.0,1024.9,1011.6,,7.1,0.135,12.2,10906X0039/C2-1
2553,2023-12-29,42.685696389,2.685378283,3,11.2,4.9,10.5,2.0,2023-12-29T07:19,2023-12-29T16:23,32644.69,0.0,,,0.0,0.0,0.0,0.0,0.0,,3.1,0.59,90,3.7,0.59,76,0.0,1023.0,1009.6,,4.6,0.135,12.1,10906X0039/C2-1
2554,2023-12-30,42.685696389,2.685378283,3,14.6,3.9,11.5,0.2,2023-12-30T07:19,2023-12-30T16:23,32680.14,30387.67,,,0.0,0.0,0.0,0.0,0.0,,7.64,1.23,30,1.9,1.23,69,0.0,1018.9,1005.6,,7.1,0.136,12.0,10906X0039/C2-1
2555,2023-12-31,42.685696389,2.685378283,3,14.1,5.4,10.6,2.6,2023-12-31T07:19,2023-12-31T16:24,32719.86,21712.75,,,0.0,0.0,0.0,0.0,0.0,,5.29,1.57,98,2.4,1.57,64,0.0,1014.3,1001.1,,13.0,0.135,12.0,10906X0039/C2-1
2556,2024-01-01,42.685696389,2.685378283,3,14.2,2.6,11.1,-0.2,2024-01-01T07:19,2024-01-01T16:25,32763.77,19979.51,,,0.0,0.0,0.0,0.0,0.0,,5.63,1.21,63,0.1,1.21,56,0.0,1019.0,1005.8,,6.5,0.134,12.0,10906X0039/C2-1
2557,2024-01-02,42.685696389,2.685378283,3,12.2,1.5,10.4,-1.9,2024-01-02T07:19,2024-01-02T16:26,32811.77,20286.61,,,0.0,0.0,0.0,0.0,0.0,,6.04,0.77,96,3.3,0.77,83,0.0,1015.4,1002.1,,4.9,0.133,11.6,10906X0039/C2-1
2558,2024-01-03,42.685696389,2.685378283,3,17.6,3.9,16.1,1.2,2024-01-03T07:19,2024-01-03T16:27,32863.76,16542.95,,,0.0,0.0,0.0,0.0,0.0,,5.12,1.64,92,4.3,1.64,66,0.0,1014.2,1001.1,,11.1,0.133,11.7,10906X0039/C2-1
2559,2024-01-04,42.685696389,2.685378283,3,18.3,4.7,15.9,1.7,2024-01-04T07:19,2024-01-04T16:28,32919.66,29618.98,,,0.0,0.0,0.0,0.0,0.0,,7.16,1.29,76,4.5,1.29,68,0.0,1013.0,999.9,,7.5,0.133,12.2,10906X0039/C2-1
2560,2024-01-05,42.685696389,2.685378283,51,10.4,8.0,7.5,2.1,2024-01-05T07:19,2024-01-05T16:29,32979.36,8694.06,,,1.5,0.0,0.0,1.5,10.0,,2.13,1.06,97,4.3,1.06,72,0.0,1005.4,992.3,,17.6,0.132,12.1,10906X0039/C2-1
2561,2024-01-06,42.685696389,2.685378283,51,8.5,5.9,2.6,-1.0,2024-01-06T07:19,2024-01-06T16:30,33042.78,26018.69,,,0.1,0.0,0.0,0.1,1.0,,4.82,1.96,84,1.2,1.96,64,0.0,1010.3,997.1,,32.3,0.132,11.9,10906X0039/C2-1
2562,2024-01-07,42.685696389,2.685378283,51,7.1,3.6,-1.1,-5.0,2024-01-07T07:19,2024-01-07T16:31,33109.81,17525.54,,,0.5,0.0,0.0,0.5,3.0,,4.54,2.0,96,-1.6,2.0,62,0.0,1014.2,1000.9,,40.2,0.133,11.5,10906X0039/C2-1
2563,2024-01-08,42.685696389,2.685378283,3,7.2,3.0,-0.8,-4.3,2024-01-08T07:19,2024-01-08T16:32,33180.36,27135.55,,,0.0,0.0,0.0,0.0,0.0,,6.4,2.16,73,-3.5,2.16,56,0.0,1018.1,1004.6,,31.1,0.133,11.2,10906X0039/C2-1
2564,2024-01-09,42.685696389,2.685378283,3,9.3,-1.7,5.2,-5.5,2024-01-09T07:19,2024-01-09T16:33,33254.33,31558.7,,,0.0,0.0,0.0,0.0,0.0,,8.67,1.12,38,-5.6,1.12,55,0.0,1021.4,1007.9,,5.2,0.133,10.7,10906X0039/C2-1
2565,2024-01-10,42.685696389,2.685378283,55,11.4,1.7,7.5,-1.4,2024-01-10T07:18,2024-01-10T16:34,33331.62,13341.63,,,3.1,0.0,0.0,3.1,9.0,,4.53,0.75,97,1.8,0.75,80,0.0,1019.7,1006.3,,8.3,0.133,10.4,10906X0039/C2-1
2566,2024-01-11,42.685696389,2.685378283,61,6.2,3.2,1.1,-2.3,2024-01-11T07:18,2024-01-11T16:35,33412.13,290.68,,,3.3,0.0,0.0,3.3,8.0,,1.57,1.0,94,0.0,1.0,73,0.0,1022.9,1009.5,,20.5,0.136,10.2,10906X0039/C2-1
2567,2024-01-12,42.685696389,2.685378283,3,11.4,2.4,8.5,-1.4,2024-01-12T07:18,2024-01-12T16:36,33495.78,31922.69,,,0.0,0.0,0.0,0.0,0.0,,8.62,1.31,9,0.1,1.31,69,0.0,1025.2,1011.7,,10.2,0.136,10.1,10906X0039/C2-1
2568,2024-01-13,42.685696389,2.685378283,3,8.2,-1.1,6.4,-3.9,2024-01-13T07:17,2024-01-13T16:37,33582.64,32235.0,,,0.0,0.0,0.0,0.0,0.0,,7.74,0.78,74,0.8,0.78,86,0.0,1023.8,1010.2,,3.5,0.136,9.8,10906X0039/C2-1
2569,2024-01-14,42.685696389,2.685378283,51,17.2,1.0,15.8,-1.8,2024-01-14T07:17,2024-01-14T16:38,33673.68,25782.53,,,0.1,0.0,0.0,0.1,1.0,,6.61,1.07,98,2.8,1.07,71,0.0,1014.3,1001.1,,4.8,0.137,9.8,10906X0039/C2-1
2570,2024-01-15,42.685696389,2.685378283,53,17.5,5.8,15.8,3.3,2024-01-15T07:17,2024-01-15T16:39,33768.9,24087.94,,,1.2,0.0,0.0,1.2,4.0,,7.05,1.3,72,7.3,1.3,77,0.0,1009.5,996.5,,9.3,0.137,10.5,10906X0039/C2-1
2571,2024-01-16,42.685696389,2.685378283,3,17.0,4.8,15.1,2.4,2024-01-16T07:16,2024-01-16T16:41,33868.09,28418.75,,,0.0,0.0,0.0,0.0,0.0,,7.12,1.14,77,6.6,1.14,81,0.0,1008.8,995.8,,5.7,0.137,10.7,10906X0039/C2-1
2572,2024-01-17,42.685696389,2.685378283,63,11.7,7.3,11.3,4.8,2024-01-17T07:16,2024-01-17T16:42,33971.06,3448.2,,,7.2,0.0,0.0,7.2,3.0,,3.58,0.47,83,8.1,0.47,94,0.0,998.7,985.7,,6.6,0.142,10.8,10906X0039/C2-1
2573,2024-01-18,42.685696389,2.685378283,51,18.6,5.9,16.3,2.0,2024-01-18T07:15,2024-01-18T16:43,34077.62,33469.65,,,0.2,0.0,0.0,0.2,1.0,,9.07,1.8,22,4.1,1.8,62,0.0,1002.4,989.5,,11.5,0.142,10.8,10906X0039/C2-1
2574,2024-01-19,42.685696389,2.685378283,3,8.0,3.9,1.3,-2.3,2024-01-19T07:14,2024-01-19T16:44,34187.58,2128.56,,,0.0,0.0,0.0,0.0,0.0,,2.9,1.67,97,-2.7,1.67,58,0.0,1014.8,1001.5,,23.0,0.141,10.7,10906X0039/C2-1
2575,2024-01-20,42.685696389,2.685378283,3,11.1,1.8,7.1,-4.1,2024-01-20T07:14,2024-01-20T16:45,34300.74,33311.41,,,0.0,0.0,0.0,0.0,0.0,,9.8,1.86,12,-5.1,1.86,51,0.0,1026.0,1012.5,,11.6,0.141,10.3,10906X0039/C2-1
2576,2024-01-21,42.685696389,2.685378283,3,12.3,0.3,9.7,-2.8,2024-01-21T07:13,2024-01-21T16:47,34416.92,32275.59,,,0.0,0.0,0.0,0.0,0.0,,9.12,1.16,32,0.2,1.16,72,0.0,1032.7,1019.1,,4.8,0.139,9.9,10906X0039/C2-1
2577,2024-01-22,42.685696389,2.685378283,3,13.4,-0.1,10.7,-3.7,2024-01-22T07:12,2024-01-22T16:48,34535.95,28611.63,,,0.0,0.0,0.0,0.0,0.0,,7.09,1.11,77,1.8,1.11,70,0.0,1031.7,1018.2,,5.9,0.138,9.7,10906X0039/C2-1
2578,2024-01-23,42.685696389,2.685378283,51,17.2,8.3,15.9,6.3,2024-01-23T07:12,2024-01-23T16:49,34657.63,26973.87,,,0.2,0.0,0.0,0.2,1.0,,7.83,1.58,79,7.9,1.58,73,0.0,1034.7,1021.5,,11.4,0.138,10.6,10906X0039/C2-1
2579,2024-01-24,42.685696389,2.685378283,3,19.3,8.3,17.6,5.8,2024-01-24T07:11,2024-01-24T16:51,34781.78,34183.33,,,0.0,0.0,0.0,0.0,0.0,,9.51,1.64,21,7.1,1.64,69,0.0,1035.4,1022.1,,6.8,0.137,11.0,10906X0039/C2-1
2580,2024-01-25,42.685696389,2.685378283,0,24.2,7.8,22.5,4.3,2024-01-25T07:10,2024-01-25T16:52,34908.24,34311.37,,,0.0,0.0,0.0,0.0,0.0,,10.03,2.08,0,3.7,2.08,52,0.0,1031.2,1018.0,,6.9,0.136,11.3,10906X0039/C2-1
2581,2024-01-26,42.685696389,2.685378283,3,21.1,9.5,17.1,5.6,2024-01-26T07:09,2024-01-26T16:53,35036.83,31269.21,,,0.0,0.0,0.0,0.0,0.0,,9.25,2.81,52,5.0,2.81,55,0.0,1031.2,1018.1,,14.7,0.135,11.7,10906X0039/C2-1
2582,2024-01-27,42.685696389,2.685378283,3,17.6,6.1,15.4,3.2,2024-01-27T07:08,2024-01-27T16:54,35167.38,34573.62,,,0.0,0.0,0.0,0.0,0.0,,10.22,1.63,51,4.3,1.63,67,0.0,1030.9,1017.6,,6.1,0.135,11.8,10906X0039/C2-1
2583,2024-01-28,42.685696389,2.685378283,51,13.8,5.2,11.0,3.2,2024-01-28T07:07,2024-01-28T16:56,35299.72,20354.4,,,1.4,0.0,0.0,1.4,10.0,,4.82,0.83,99,7.8,0.83,88,0.0,1030.7,1017.4,,10.0,0.135,11.5,10906X0039/C2-1
2584,2024-01-29,42.685696389,2.685378283,51,16.9,9.5,13.5,8.4,2024-01-29T07:07,2024-01-29T16:57,35433.7,14325.57,,,1.1,0.0,0.0,1.1,10.0,,4.78,1.03,98,9.3,1.03,88,0.0,1031.0,1017.7,,11.6,0.136,11.8,10906X0039/C2-1
2585,2024-01-30,42.685696389,2.685378283,3,13.7,8.2,12.8,6.9,2024-01-30T07:06,2024-01-30T16:58,35569.15,10098.58,,,0.0,0.0,0.0,0.0,0.0,,4.55,0.72,99,8.1,0.72,88,0.0,1033.7,1020.3,,3.8,0.135,11.9,10906X0039/C2-1
2586,2024-01-31,42.685696389,2.685378283,3,15.6,6.6,13.7,4.8,2024-01-31T07:05,2024-01-31T17:00,35705.92,34850.9,,,0.0,0.0,0.0,0.0,0.0,,10.05,1.47,64,6.7,1.47,79,0.0,1034.5,1021.1,,5.9,0.135,11.9,10906X0039/C2-1
2587,2024-02-01,42.685696389,2.685378283,3,17.6,9.5,13.5,4.8,2024-02-01T07:04,2024-02-01T17:01,35843.84,35048.85,,,0.0,0.0,0.0,0.0,0.0,,8.29,2.41,78,6.1,2.41,66,0.0,1032.9,1019.7,,23.2,0.134,12.1,10906X0039/C2-1
2588,2024-02-02,42.685696389,2.685378283,3,16.8,10.4,11.5,5.9,2024-02-02T07:03,2024-02-02T17:02,35983.03,34574.01,,,0.0,0.0,0.0,0.0,0.0,,10.37,2.89,38,5.8,2.89,63,0.0,1032.6,1019.4,,25.6,0.133,12.4,10906X0039/C2-1
2589,2024-02-03,42.685696389,2.685378283,3,22.2,7.5,19.8,4.1,2024-02-03T07:02,2024-02-03T17:04,36124.89,35541.39,,,0.0,0.0,0.0,0.0,0.0,,11.11,2.35,25,3.0,2.35,51,0.0,1030.4,1017.2,,8.1,0.132,12.6,10906X0039/C2-1
2590,2024-02-04,42.685696389,2.685378283,2,23.7,10.6,19.2,7.3,2024-02-04T07:00,2024-02-04T17:05,36269.46,35638.67,,,0.0,0.0,0.0,0.0,0.0,,11.45,3.67,5,1.7,3.67,43,0.0,1029.2,1016.1,,14.3,0.131,13.0,10906X0039/C2-1
2591,2024-02-05,42.685696389,2.685378283,3,22.2,7.9,19.3,4.5,2024-02-05T06:59,2024-02-05T17:06,36416.56,35707.54,,,0.0,0.0,0.0,0.0,0.0,,11.63,2.51,34,1.5,2.51,47,0.0,1026.9,1013.8,,7.9,0.131,13.1,10906X0039/C2-1
2592,2024-02-06,42.685696389,2.685378283,3,15.8,8.6,12.9,5.2,2024-02-06T06:58,2024-02-06T17:08,36566.0,20072.64,,,0.0,0.0,0.0,0.0,0.0,,8.18,1.96,100,4.3,1.96,64,0.0,1023.7,1010.5,,13.6,0.13,13.0,10906X0039/C2-1
2593,2024-02-07,42.685696389,2.685378283,3,20.1,4.6,17.5,1.4,2024-02-07T06:57,2024-02-07T17:09,36717.6,35851.27,,,0.0,0.0,0.0,0.0,0.0,,11.9,2.07,30,2.1,2.07,54,0.0,1018.1,1005.0,,5.6,0.13,12.9,10906X0039/C2-1
2594,2024-02-08,42.685696389,2.685378283,3,22.8,6.7,18.7,4.4,2024-02-08T06:56,2024-02-08T17:10,36871.16,29048.72,,,0.0,0.0,0.0,0.0,0.0,,10.78,2.54,86,3.1,2.54,49,0.0,1006.5,993.7,,7.1,0.129,13.1,10906X0039/C2-1
2595,2024-02-09,42.685696389,2.685378283,3,16.3,10.4,13.9,8.6,2024-02-09T06:54,2024-02-09T17:12,37026.51,26459.88,,,0.0,0.0,0.0,0.0,0.0,,8.75,1.42,87,6.0,1.42,67,0.0,991.8,979.1,,4.1,0.129,13.3,10906X0039/C2-1
2596,2024-02-10,42.685696389,2.685378283,61,12.1,8.2,8.8,3.8,2024-02-10T06:53,2024-02-10T17:13,37183.47,8479.34,,,8.3,0.0,0.0,8.3,13.0,,5.25,1.87,83,3.8,1.87,67,0.0,989.2,976.5,,20.0,0.133,13.0,10906X0039/C2-1
2597,2024-02-11,42.685696389,2.685378283,51,14.0,6.4,7.8,3.2,2024-02-11T06:52,2024-02-11T17:14,37341.89,36000.0,,,0.4,0.0,0.0,0.4,3.0,,11.22,2.95,34,0.5,2.95,51,0.0,1003.9,991.0,,19.5,0.134,12.9,10906X0039/C2-1
2598,2024-02-12,42.685696389,2.685378283,3,16.8,2.7,14.5,-0.2,2024-02-12T06:50,2024-02-12T17:16,37501.57,32400.0,,,0.0,0.0,0.0,0.0,0.0,,10.45,2.2,70,2.4,2.2,60,0.0,1008.7,995.6,,11.0,0.134,12.7,10906X0039/C2-1
2599,2024-02-13,42.685696389,2.685378283,3,19.1,5.4,16.8,3.3,2024-02-13T06:49,2024-02-13T17:17,37662.37,36000.0,,,0.0,0.0,0.0,0.0,0.0,,13.02,2.15,30,3.2,2.15,61,0.0,1021.1,1007.9,,7.3,0.135,12.9,10906X0039/C2-1
2600,2024-02-14,42.685696389,2.685378283,3,19.4,5.7,16.6,2.7,2024-02-14T06:48,2024-02-14T17:18,37824.11,36000.0,,,0.0,0.0,0.0,0.0,0.0,,12.77,2.21,37,4.0,2.21,64,0.0,1023.7,1010.6,,6.8,0.134,12.9,10906X0039/C2-1
2601,2024-02-15,42.685696389,2.685378283,3,14.7,8.8,13.7,7.1,2024-02-15T06:46,2024-02-15T17:19,37986.65,16181.77,,,0.0,0.0,0.0,0.0,0.0,,6.6,0.98,99,8.9,0.98,90,0.0,1018.6,1005.5,,5.6,0.134,12.9,10906X0039/C2-1
2602,2024-02-16,42.685696389,2.685378283,51,14.2,8.3,11.0,6.8,2024-02-16T06:45,2024-02-16T17:21,38149.83,0.0,,,0.8,0.0,0.0,0.8,5.0,,3.03,1.64,100,7.3,1.64,74,0.0,1021.4,1008.3,,17.1,0.134,12.9,10906X0039/C2-1
2603,2024-02-17,42.685696389,2.685378283,51,16.0,10.1,10.4,5.0,2024-02-17T06:44,2024-02-17T17:22,38313.49,36000.0,,,0.1,0.0,0.0,0.1,1.0,,11.98,3.21,34,4.5,3.21,59,0.0,1030.0,1016.8,,27.4,0.134,13.1,10906X0039/C2-1
2604,2024-02-18,42.685696389,2.685378283,51,18.9,7.5,15.6,4.7,2024-02-18T06:42,2024-02-18T17:23,38477.49,32495.12,,,0.4,0.0,0.0,0.4,1.0,,12.51,2.89,77,4.6,2.89,59,0.0,1032.4,1019.2,,14.9,0.134,13.1,10906X0039/C2-1
2605,2024-02-19,42.685696389,2.685378283,51,16.7,11.3,10.5,5.4,2024-02-19T06:41,2024-02-19T17:25,38641.68,32669.27,,,0.1,0.0,0.0,0.1,1.0,,11.15,3.27,79,5.8,3.27,60,0.0,1031.5,1018.3,,28.8,0.134,13.5,10906X0039/C2-1
2606,2024-02-20,42.685696389,2.685378283,3,16.2,7.7,10.0,2.9,2024-02-20T06:39,2024-02-20T17:26,38805.92,33242.86,,,0.0,0.0,0.0,0.0,0.0,,12.28,3.13,90,3.6,3.13,60,0.0,1029.3,1016.1,,27.6,0.134,13.5,10906X0039/C2-1
2607,2024-02-21,42.685696389,2.685378283,3,15.6,5.1,13.2,2.3,2024-02-21T06:38,2024-02-21T17:27,38970.06,30982.86,,,0.0,0.0,0.0,0.0,0.0,,11.81,1.83,97,2.5,1.83,60,0.0,1023.8,1010.5,,4.3,0.134,13.1,10906X0039/C2-1
2608,2024-02-22,42.685696389,2.685378283,53,14.0,6.2,12.7,3.1,2024-02-22T06:36,2024-02-22T17:28,39134.21,23970.02,,,1.8,0.0,0.0,1.8,6.0,,8.4,1.75,97,6.2,1.75,76,0.0,1009.0,996.0,,12.1,0.133,13.0,10906X0039/C2-1
2609,2024-02-23,42.685696389,2.685378283,51,13.9,4.9,9.1,1.3,2024-02-23T06:35,2024-02-23T17:30,39299.79,36052.66,,,0.4,0.0,0.0,0.4,2.0,,13.11,2.9,52,-1.7,2.9,47,0.0,1004.5,991.4,,15.0,0.134,13.1,10906X0039/C2-1
2610,2024-02-24,42.685696389,2.685378283,51,12.8,1.9,9.5,-0.6,2024-02-24T06:33,2024-02-24T17:31,39466.88,30019.38,,,0.1,0.0,0.0,0.1,1.0,,12.27,1.96,58,0.1,1.96,67,0.0,1008.5,995.3,,8.5,0.134,12.5,10906X0039/C2-1
2611,2024-02-25,42.685696389,2.685378283,53,11.2,1.1,8.8,-1.9,2024-02-25T06:32,2024-02-25T17:32,39635.36,9387.67,,,2.4,0.0,0.0,2.4,5.0,,5.72,0.94,98,1.9,0.94,75,0.0,1005.7,992.5,,4.4,0.135,12.0,10906X0039/C2-1
2612,2024-02-26,42.685696389,2.685378283,75,10.9,6.5,9.0,4.6,2024-02-26T06:30,2024-02-26T17:34,39805.08,26728.04,,,37.6,0.0,3.64,42.8,18.0,,6.47,0.89,89,5.5,0.89,85,5.2,1001.0,988.0,,5.0,0.151,11.9,10906X0039/C2-1
2613,2024-02-27,42.685696389,2.685378283,61,10.7,6.3,3.8,-1.3,2024-02-27T06:29,2024-02-27T17:35,39975.89,13810.51,,,9.2,0.0,0.0,9.2,9.0,,7.61,2.07,100,2.9,2.07,70,0.0,1009.4,996.2,,34.4,0.162,11.7,10906X0039/C2-1
